graphFileName,y_train,y_train_pred
Mo2C_110_4_Re_0_O_0_6_18826.graphml,-1.6680000000000001,-1.8619436
Mo2C_100_5_Cu_3_O_0_4_6646.graphml,-3.819,-4.123702
Mo2C_111_7_O_0_21_630.graphml,-3.926,-3.9861321
Mo2C_101_4_W_1_O_0_8_10983.graphml,-3.3960000000000004,-3.5964942
Mo2C_101_9_Pd_1_O_0_6_7869.graphml,-3.6860000000000004,-3.5798798
Mo2C_100_2_Pd_1_O_0_16_17510.graphml,-3.8810000000000002,-4.32632
Mo2C_001_0_Rh_1_O_0_6_9780.graphml,-3.517,-3.5599542
Mo2C_011_4_O_0_38_1769.graphml,-2.625,-2.7239494
Mo2C_100_3_Cu_3_O_0_18_15394.graphml,-3.207,-3.258854
Mo2C_100_3_Mn_1_O_0_9_12956.graphml,-3.556,-3.6813593
Mo2C_101_7_Ta_1_O_0_2_2872.graphml,-5.167000000000001,-4.648922
Mo2C_011_6_O_0_25_1706.graphml,-4.703,-4.60172
Mo2C_010_1_Pd_1_O_0_2_6297.graphml,-2.6460000000000004,-2.5425475
Mo2C_100_0_Ir_0_O_0_5_2445.graphml,-3.375,-3.2757545
Mo2C_110_3_Ir_1_O_0_1_10249.graphml,-2.8369999999999997,-2.8775172
Mo2C_100_1_Ir_1_O_0_2_11242.graphml,-2.3169999999999997,-2.5987818
Mo2C_010_0_Au_1_O_0_7_15324.graphml,-3.83,-3.8806484
Mo2C_111_3_Ru_0_O_0_0_6531.graphml,-2.045,-1.877415
Mo2C_110_1_Cr_0_O_0_7_19754.graphml,-4.496,-4.413019
Mo2C_010_2_Cd_0_O_0_1_24428.graphml,-3.983,-4.1076527
Mo2C_010_2_Cr_0_O_0_5_12268.graphml,-4.163,-4.490821
Mo2C_100_3_V_3_O_0_3_7769.graphml,-3.605,-3.6931915
Mo2C_111_0_V_0_O_0_4_9865.graphml,-4.7989999999999995,-4.694032
Mo2C_010_0_Mn_1_O_0_3_19610.graphml,-3.611,-3.8874276
Mo2C_010_2_W_0_O_0_2_10728.graphml,-4.761,-4.265919
Mo2C_110_1_Os_0_O_0_10_18225.graphml,-4.01,-4.0410285
Mo2C_110_2_Ir_0_O_0_5_7927.graphml,-3.57,-3.4950798
Mo2C_100_5_Pt_2_O_0_8_15594.graphml,-5.12,-3.8545022
Mo2C_011_1_O_0_4_724.graphml,-3.1519999999999997,-3.0821376
Mo2C_100_5_Fe_0_O_0_10_11550.graphml,-4.606,-4.682226
Mo2C_100_0_Tc_1_O_0_4_11820.graphml,-3.513,-3.5630896
Mo2C_100_3_Os_1_O_0_8_10050.graphml,-3.4010000000000002,-3.5857604
Mo2C_001_3_Re_1_O_0_0_23983.graphml,-1.733,-2.0105443
Mo2C_101_0_Pd_1_O_0_11_1836.graphml,-3.6,-3.6469011
Mo2C_100_5_Os_1_O_0_16_20856.graphml,-3.747,-4.1851444
Mo2C_001_1_Cu_0_O_0_10_364.graphml,-2.185,-2.0368254
Mo2C_100_2_Cu_3_O_0_1_9529.graphml,-3.614,-3.6413727
Mo2C_101_9_Au_1_O_0_3_19024.graphml,-2.327,-2.2638946
Mo2C_011_9_O_0_37_546.graphml,-4.789,-4.6474357
Mo2C_101_9_Ta_1_O_0_6_7222.graphml,-5.235,-4.999094
Mo2C_100_5_Pt_0_O_0_14_22099.graphml,-4.126,-4.336529
Mo2C_100_3_Rh_3_O_0_4_11432.graphml,-2.7560000000000002,-2.9036865
Mo2C_001_4_Zn_0_O_0_7_25270.graphml,-3.865,-3.7825563
Mo2C_001_1_Ti_1_O_0_6_8358.graphml,-5.013,-5.010422
Mo2C_001_3_Co_0_O_0_1_3262.graphml,-2.7939999999999996,-2.8907447
Mo2C_011_0_Nb_0_O_0_1_20975.graphml,-4.806,-4.7568474
Mo2C_101_2_Cu_0_O_0_5_18055.graphml,-3.73,-3.6521707
Mo2C_100_2_Cr_2_O_0_12_21316.graphml,-5.171,-4.9646215
Mo2C_100_3_Ni_2_O_0_16_9207.graphml,-2.932,-2.995356
Mo2C_100_5_Ir_1_O_0_19_21101.graphml,-3.59,-3.827671
Mo2C_100_5_Ag_2_O_0_21_23836.graphml,-4.99,-4.814706
Mo2C_100_3_Ti_1_O_0_1_15312.graphml,-1.9040000000000001,-3.0560188
Mo2C_001_3_Ir_0_O_0_2_18051.graphml,-3.307,-3.5113313
Mo2C_100_5_Tc_0_O_0_12_8618.graphml,-4.225,-4.2679324
Mo2C_100_5_O_0_5_670.graphml,-5.032,-4.774088
Mo2C_001_5_Pd_1_O_0_2_11068.graphml,-3.509,-3.508792
Mo2C_100_2_Cu_3_O_0_8_11895.graphml,-5.13,-5.064638
Mo2C_100_3_Ni_0_O_0_12_10754.graphml,-4.582,-4.42998
Mo2C_110_0_Ru_0_O_0_2_16821.graphml,-3.5389999999999997,-3.4981725
Mo2C_101_6_W_0_O_0_0_9018.graphml,-3.9560000000000004,-3.865623
Mo2C_100_2_W_1_O_0_21_15796.graphml,-4.677,-4.813608
Mo2C_101_3_O_0_17_642.graphml,-4.562,-4.4065003
Mo2C_100_5_Pd_0_O_0_18_24922.graphml,-4.313,-4.409979
Mo2C_111_8_Ti_0_O_0_2_622.graphml,-4.248,-4.13385
Mo2C_010_3_Cu_0_O_0_4_21425.graphml,-4.585,-4.792316
Mo2C_100_5_Ti_3_O_0_20_4440.graphml,-4.5169999999999995,-4.7777557
Mo2C_100_3_Cd_2_O_0_10_11776.graphml,-3.1830000000000003,-2.9737823
Mo2C_001_1_Cr_0_O_0_2_24949.graphml,-4.521,-4.7191625
Mo2C_010_3_Re_0_O_0_6_10571.graphml,-2.819,-3.0194497
Mo2C_101_7_Fe_1_O_0_0_18263.graphml,-3.937,-3.960995
Mo2C_100_2_Os_2_O_0_13_14328.graphml,-5.152,-4.9148827
Mo2C_111_4_W_0_O_0_0_10932.graphml,-4.145,-4.1262665
Mo2C_011_8_O_0_8_321.graphml,-2.364,-2.4194725
Mo2C_101_2_V_0_O_0_8_2125.graphml,-3.264,-3.2736964
Mo2C_110_2_Rh_0_O_0_7_17339.graphml,-3.215,-3.262556
Mo2C_001_1_Rh_1_O_0_10_4568.graphml,-2.904,-3.0108037
Mo2C_100_5_Zn_3_O_0_9_13413.graphml,-5.029,-4.722391
Mo2C_101_0_Ni_1_O_0_0_20148.graphml,-3.4819999999999998,-3.6764429
Mo2C_100_2_Au_1_O_0_12_4225.graphml,-4.526,-4.2992954
Mo2C_100_2_Ru_0_O_0_21_19570.graphml,-4.261,-4.3705463
Mo2C_100_5_Nb_1_O_0_5_12664.graphml,-4.824,-4.7470713
Mo2C_011_11_O_0_7_1284.graphml,-3.602,-3.2799644
Mo2C_110_4_Re_1_O_0_1_8924.graphml,-3.053,-3.1886108
Mo2C_100_2_Pd_0_O_0_19_4135.graphml,-3.968,-3.9178295
Mo2C_100_3_Nb_1_O_0_12_23445.graphml,-3.833,-3.743952
Mo2C_001_4_Zn_0_O_0_0_3623.graphml,-3.815,-3.7338254
Mo2C_001_1_Zn_1_O_0_0_9902.graphml,-3.9189999999999996,-3.841412
Mo2C_100_3_Pt_3_O_0_1_13997.graphml,-3.713,-3.659196
Mo2C_100_2_Ni_3_O_0_0_18165.graphml,-5.2139999999999995,-5.264349
Mo2C_001_1_Co_0_O_0_4_21755.graphml,-3.6510000000000002,-3.6679406
Mo2C_100_0_Ti_0_O_0_11_10162.graphml,-3.548,-3.5894842
Mo2C_101_9_Cu_1_O_0_10_17298.graphml,-3.6689999999999996,-3.7577212
Mo2C_101_5_Ti_1_O_0_2_19389.graphml,-2.915,-3.0040088
Mo2C_100_2_Mn_3_O_0_16_12218.graphml,-3.9419999999999997,-4.212639
Mo2C_111_8_Mn_0_O_0_3_25960.graphml,-3.803,-3.7564168
Mo2C_011_8_O_0_36_1864.graphml,-1.8430000000000002,-1.95167
Mo2C_001_0_Pd_1_O_0_5_8136.graphml,-1.358,-1.463446
Mo2C_100_0_O_0_6_293.graphml,-3.267,-3.3022048
Mo2C_100_5_Rh_0_O_0_4_1241.graphml,-3.8360000000000003,-4.0633965
Mo2C_100_5_Nb_0_O_0_6_14236.graphml,-4.898,-5.076199
Mo2C_101_9_Re_1_O_0_3_24358.graphml,-2.1109999999999998,-2.151851
Mo2C_110_2_Ni_1_O_0_8_10408.graphml,-3.529,-3.5114863
Mo2C_110_2_Ag_1_O_0_3_13694.graphml,-3.425,-3.5122275
Mo2C_100_3_Tc_1_O_0_18_13239.graphml,-2.99,-2.931391
Mo2C_100_1_Au_0_O_0_0_13400.graphml,-3.366,-3.415242
Mo2C_011_11_Cr_0_O_0_2_5757.graphml,-4.715,-4.533383
Mo2C_010_2_Nb_0_O_0_1_4687.graphml,-5.2139999999999995,-5.3520207
Mo2C_101_2_Nb_0_O_0_6_15123.graphml,-5.21,-4.7095213
Mo2C_100_3_Nb_3_O_0_15_21323.graphml,-3.0,-3.407237
Mo2C_100_3_Os_2_O_0_12_22389.graphml,-2.6180000000000003,-2.8409395
Mo2C_110_0_Tc_0_O_0_2_5717.graphml,-3.8369999999999997,-3.8841915
Mo2C_100_5_Ir_1_O_0_14_23691.graphml,-4.093,-4.0065145
Mo2C_011_11_Cu_0_O_0_0_25622.graphml,-4.0969999999999995,-4.1456003
Mo2C_111_3_Nb_0_O_0_4_13431.graphml,-3.6519999999999997,-3.7148895
Mo2C_110_1_W_1_O_0_6_14525.graphml,-3.949,-4.0081677
Mo2C_001_0_Au_0_O_0_5_8935.graphml,-3.69,-3.695865
Mo2C_100_0_Ti_3_O_0_22_11812.graphml,-4.058,-3.7922463
Mo2C_111_0_O_0_34_17.graphml,-4.746,-4.6646824
Mo2C_101_4_Cr_1_O_0_3_10786.graphml,-2.234,-2.127491
Mo2C_011_11_Cd_0_O_0_0_25834.graphml,-4.073,-3.9879687
Mo2C_100_5_Os_0_O_0_12_5631.graphml,-3.91,-4.0019217
Mo2C_100_5_Ti_3_O_0_11_1708.graphml,-4.762,-4.9017496
Mo2C_011_11_Zn_0_O_0_0_1841.graphml,-2.573,-2.8534713
Mo2C_101_2_Ta_1_O_0_5_22609.graphml,-3.4339999999999997,-3.452543
Mo2C_100_5_Mn_0_O_0_18_4973.graphml,-4.9030000000000005,-4.6909657
Mo2C_001_5_Cd_1_O_0_4_24058.graphml,-4.166,-4.114387
Mo2C_111_5_O_0_16_387.graphml,-1.829,-2.0369413
Mo2C_100_5_Au_2_O_0_19_158.graphml,-3.635,-3.4830956
Mo2C_010_2_Pd_0_O_0_2_18434.graphml,-3.9019999999999997,-3.9620261
Mo2C_100_1_Rh_1_O_0_0_1356.graphml,-4.038,-4.1504884
Mo2C_110_0_Pt_1_O_0_4_23700.graphml,-4.512,-4.410984
Mo2C_111_1_O_0_3_998.graphml,-4.9830000000000005,-4.9358044
Mo2C_100_2_Nb_0_O_0_9_25540.graphml,-5.212000000000001,-4.8577104
Mo2C_100_5_Cd_0_O_0_19_4416.graphml,-4.422,-4.0761733
Mo2C_111_3_V_0_O_0_5_6246.graphml,-2.1109999999999998,-2.151033
Mo2C_010_0_V_0_O_0_1_18162.graphml,-4.776,-4.818792
Mo2C_100_4_Pd_1_O_0_1_7587.graphml,-3.735,-3.5689175
Mo2C_100_4_Ta_1_O_0_1_14091.graphml,-5.662999999999999,-5.599799
Mo2C_110_1_Ag_0_O_0_2_3940.graphml,-3.75,-3.778127
Mo2C_100_3_Tc_3_O_0_10_5681.graphml,-3.123,-3.1940596
Mo2C_111_7_Mn_0_O_0_5_26555.graphml,-5.063,-4.949568
Mo2C_010_3_Au_1_O_0_6_24665.graphml,-3.4139999999999997,-3.6652403
Mo2C_100_3_Co_2_O_0_1_14410.graphml,-3.5669999999999997,-3.6655006
Mo2C_001_2_O_0_4_1385.graphml,-4.919,-4.7192545
Mo2C_101_8_O_0_29_861.graphml,-4.564,-4.5201845
Mo2C_101_4_Re_0_O_0_4_10153.graphml,-3.468,-3.4645064
Mo2C_011_5_O_0_5_1775.graphml,-4.834,-4.654409
Mo2C_011_2_O_0_41_831.graphml,-3.2769999999999997,-3.3035564
Mo2C_011_1_O_0_14_239.graphml,-3.011,-3.0043077
Mo2C_100_5_Os_3_O_0_13_22626.graphml,-4.27,-4.3500195
Mo2C_101_9_Re_0_O_0_2_17138.graphml,-3.77,-4.083368
Mo2C_111_0_Ru_0_O_0_4_20142.graphml,-4.949,-4.8034525
Mo2C_100_5_Au_1_O_0_8_4232.graphml,-3.423,-3.789597
Mo2C_001_4_Pd_1_O_0_9_655.graphml,-2.347,-2.4560974
Mo2C_111_4_Au_0_O_0_1_14275.graphml,-2.303,-2.36898
Mo2C_100_5_Cr_1_O_0_3_1827.graphml,-3.449,-3.5563679
Mo2C_101_0_Ta_0_O_0_0_10828.graphml,-5.053999999999999,-5.042192
Mo2C_101_9_Pt_0_O_0_4_14484.graphml,-3.5869999999999997,-3.7806566
Mo2C_110_1_Os_1_O_0_2_20415.graphml,-4.198,-4.162451
Mo2C_001_2_Rh_0_O_0_4_14202.graphml,-3.556,-3.630783
Mo2C_100_1_Ni_0_O_0_1_974.graphml,-3.3819999999999997,-3.6126409
Mo2C_100_2_Zn_1_O_0_2_20053.graphml,-3.593,-3.8821201
Mo2C_110_5_Os_0_O_0_5_24616.graphml,-2.33,-2.4855673
Mo2C_100_2_Ta_0_O_0_7_25170.graphml,-4.958,-4.925256
Mo2C_011_10_Fe_0_O_0_2_9886.graphml,-4.338,-4.1281657
Mo2C_001_2_Re_0_O_0_1_192.graphml,-3.741,-3.5724797
Mo2C_101_8_O_0_38_1512.graphml,-4.659,-4.69073
Mo2C_100_5_Cr_2_O_0_22_12293.graphml,-5.172999999999999,-4.9433584
Mo2C_110_2_Cr_1_O_0_1_25203.graphml,-4.144,-3.8951774
Mo2C_110_0_Ni_0_O_0_7_14001.graphml,-3.503,-3.701994
Mo2C_101_9_V_1_O_0_7_12172.graphml,-4.774,-4.6042523
Mo2C_110_4_Os_0_O_0_2_24224.graphml,-1.839,-1.9768353
Mo2C_101_4_O_0_12_1144.graphml,-4.309,-4.6553507
Mo2C_010_3_Pd_0_O_0_0_19153.graphml,-4.534,-4.3965316
Mo2C_100_3_Co_0_O_0_21_4755.graphml,-4.46,-4.39948
Mo2C_101_5_Rh_1_O_0_9_7825.graphml,-1.161,-1.214936
Mo2C_110_0_Ir_0_O_0_9_25890.graphml,-3.892,-3.7902107
Mo2C_100_5_Nb_0_O_0_13_21128.graphml,-5.212999999999999,-5.076199
Mo2C_100_5_Mn_1_O_0_17_18911.graphml,-4.637,-4.6909657
Mo2C_101_2_V_0_O_0_10_13249.graphml,-3.509,-3.5158148
Mo2C_100_3_Mn_1_O_0_7_7128.graphml,-3.554,-3.559133
Mo2C_010_2_V_0_O_0_9_10578.graphml,-3.522,-3.3300772
Mo2C_011_5_O_0_31_39.graphml,-3.022,-2.9678845
Mo2C_100_0_Cd_0_O_0_15_5561.graphml,-1.538,-1.9311712
Mo2C_101_0_Pt_0_O_0_2_19671.graphml,-1.6740000000000002,-1.7351384
Mo2C_100_3_Ta_3_O_0_20_15360.graphml,-3.0580000000000003,-3.3737283
Mo2C_011_7_O_0_3_1538.graphml,-4.551,-4.545596
Mo2C_011_7_Co_0_O_0_1_12393.graphml,-3.0389999999999997,-3.1270332
Mo2C_110_2_Tc_0_O_0_6_2619.graphml,-4.062,-4.071793
Mo2C_110_3_O_0_9_156.graphml,-3.154,-3.0327492
Mo2C_101_9_Co_0_O_0_7_23846.graphml,-4.221,-4.0501266
Mo2C_100_5_Ti_2_O_0_14_14708.graphml,-5.132999999999999,-5.174184
Mo2C_011_1_Cr_0_O_0_2_17191.graphml,-4.856,-5.1162124
Mo2C_100_5_Au_1_O_0_6_5700.graphml,-3.815,-4.299296
Mo2C_100_3_W_2_O_0_11_23381.graphml,-3.549,-3.6519952
Mo2C_001_4_Ru_0_O_0_8_15569.graphml,-2.8560000000000003,-2.980138
Mo2C_100_5_Au_2_O_0_16_6314.graphml,-4.755,-4.847506
Mo2C_100_2_Cu_0_O_0_6_14184.graphml,-4.643,-4.5543575
Mo2C_100_5_Nb_0_O_0_5_15042.graphml,-4.376,-4.7470713
Mo2C_010_3_Pt_1_O_0_3_25607.graphml,-1.693,-1.7441856
Mo2C_010_3_Fe_1_O_0_5_10833.graphml,-3.948,-4.049919
Mo2C_100_2_Ta_2_O_0_19_23245.graphml,-5.11,-4.9165225
Mo2C_100_2_O_0_8_195.graphml,-5.034,-4.754898
Mo2C_001_1_Pd_1_O_0_4_3037.graphml,-3.8,-3.7787893
Mo2C_101_9_Fe_1_O_0_10_12995.graphml,-3.7539999999999996,-3.6991692
Mo2C_001_4_Ni_1_O_0_7_11367.graphml,-3.762,-3.7821126
Mo2C_001_1_Os_0_O_0_1_16585.graphml,-3.645,-3.6921964
Mo2C_111_5_Ta_0_O_0_4_14514.graphml,-3.76,-3.883627
Mo2C_101_4_Pt_0_O_0_10_16709.graphml,-3.588,-3.5951145
Mo2C_100_0_Cu_3_O_0_8_24830.graphml,-3.0580000000000003,-3.3018417
Mo2C_111_5_O_0_46_1610.graphml,-4.087,-4.101556
Mo2C_110_2_Pd_1_O_0_10_21952.graphml,-3.554,-3.7569842
Mo2C_010_3_O_0_17_1194.graphml,-4.24,-4.3040013
Mo2C_100_5_Ru_3_O_0_12_19104.graphml,-4.01,-4.4984803
Mo2C_100_2_Zn_0_O_0_17_13055.graphml,-4.3660000000000005,-4.267411
Mo2C_100_3_O_0_1_769.graphml,-3.215,-3.615616
Mo2C_101_2_Co_1_O_0_8_15119.graphml,-3.127,-3.0968714
Mo2C_001_2_Cu_1_O_0_7_7638.graphml,-4.048,-3.8287287
Mo2C_100_0_Os_3_O_0_22_17856.graphml,-2.733,-2.9642138
Mo2C_001_5_Ni_1_O_0_6_24427.graphml,-4.249,-4.158882
Mo2C_100_0_Ru_1_O_0_13_8100.graphml,-3.446,-3.4655795
Mo2C_010_1_Tc_0_O_0_8_6348.graphml,-3.0660000000000003,-3.1368167
Mo2C_001_4_Mn_0_O_0_7_14540.graphml,-4.107,-4.263278
Mo2C_110_0_Au_0_O_0_2_7497.graphml,-4.706,-4.528998
Mo2C_100_0_Cd_0_O_0_12_17792.graphml,-2.1830000000000003,-2.4305878
Mo2C_100_3_Ru_0_O_0_10_17081.graphml,-3.445,-3.497544
Mo2C_100_1_Rh_1_O_0_2_15622.graphml,-2.392,-2.3771486
Mo2C_110_4_Ni_0_O_0_0_2419.graphml,-3.108,-3.005197
Mo2C_101_5_Tc_0_O_0_9_5197.graphml,-1.4169999999999998,-1.3767242
Mo2C_111_6_O_0_4_210.graphml,-2.641,-2.6295285
Mo2C_100_1_O_0_17_1084.graphml,-2.9730000000000003,-2.9731646
Mo2C_010_0_Ru_1_O_0_0_22875.graphml,-3.713,-3.7766123
Mo2C_110_3_Fe_1_O_0_11_1131.graphml,-0.373,-1.2138364
Mo2C_100_5_Pd_0_O_0_16_13251.graphml,-4.042,-3.9178295
Mo2C_001_4_Cr_0_O_0_10_18770.graphml,-2.62,-2.9966714
Mo2C_100_2_Zn_2_O_0_8_1262.graphml,-4.758,-4.778434
Mo2C_100_2_Rh_2_O_0_17_19160.graphml,-4.66,-4.72441
Mo2C_010_0_Ir_1_O_0_0_21990.graphml,-3.727,-3.8092494
Mo2C_100_3_Tc_3_O_0_15_21165.graphml,-1.9609999999999999,-2.4135861
Mo2C_011_0_O_0_12_1965.graphml,-4.703,-4.60172
Mo2C_100_0_V_0_O_0_5_16281.graphml,-3.61,-3.675933
Mo2C_101_4_Os_1_O_0_8_20505.graphml,-3.612,-3.7095919
Mo2C_110_2_Zn_0_O_0_6_10729.graphml,-4.224,-4.1805015
Mo2C_011_2_O_0_35_1802.graphml,-4.387,-4.3820066
Mo2C_110_2_Pt_0_O_0_3_23708.graphml,-4.138,-4.0620933
Mo2C_110_1_Rh_1_O_0_4_16739.graphml,-4.026,-4.0788627
Mo2C_010_3_Rh_0_O_0_8_26414.graphml,-3.2939999999999996,-3.5574205
Mo2C_101_2_Ag_1_O_0_4_16592.graphml,-2.95,-3.0082903
Mo2C_111_0_O_0_19_1419.graphml,-4.163,-4.18367
Mo2C_010_3_Co_1_O_0_6_19964.graphml,-3.264,-3.304813
Mo2C_100_5_Cu_1_O_0_18_20947.graphml,-4.648,-4.8355
Mo2C_011_5_Tc_0_O_0_2_25275.graphml,-2.502,-2.4651694
Mo2C_101_9_Rh_1_O_0_3_617.graphml,-2.188,-2.403127
Mo2C_001_2_Fe_0_O_0_0_12517.graphml,-2.917,-3.539837
Mo2C_101_9_Nb_1_O_0_9_12202.graphml,-3.486,-3.4204154
Mo2C_010_3_W_0_O_0_6_1443.graphml,-3.3089999999999997,-3.056464
Mo2C_110_5_Cu_0_O_0_0_18823.graphml,-3.7230000000000003,-3.736991
Mo2C_100_2_Os_1_O_0_18_5596.graphml,-4.484,-4.150756
Mo2C_100_2_Co_0_O_0_5_20537.graphml,-4.0360000000000005,-3.9658394
Mo2C_001_0_W_1_O_0_6_19590.graphml,-2.807,-3.0054798
Mo2C_101_9_Nb_1_O_0_10_20921.graphml,-3.492,-3.545487
Mo2C_101_4_Tc_0_O_0_9_12860.graphml,-3.466,-3.8917372
Mo2C_101_4_Mn_0_O_0_0_866.graphml,-4.308,-4.380253
Mo2C_001_5_Zn_0_O_0_6_6606.graphml,-4.258,-4.202164
Mo2C_100_2_Co_3_O_0_13_9483.graphml,-4.765,-4.6573906
Mo2C_100_4_Tc_1_O_0_4_16717.graphml,-4.683,-4.6040545
Mo2C_100_5_Cu_0_O_0_3_19005.graphml,-3.7110000000000003,-3.8622952
Mo2C_100_5_Co_2_O_0_4_5312.graphml,-5.27,-4.469327
Mo2C_101_2_Pd_0_O_0_6_23831.graphml,-3.665,-3.662383
Mo2C_010_3_Zn_0_O_0_9_6619.graphml,-3.339,-3.3044786
Mo2C_100_0_V_1_O_0_21_22376.graphml,-3.156,-3.2475972
Mo2C_100_3_Ta_3_O_0_2_13886.graphml,-3.31,-3.453351
Mo2C_110_5_Ti_1_O_0_6_13846.graphml,-4.976,-4.904693
Mo2C_011_7_O_0_35_842.graphml,-3.15,-3.3796906
Mo2C_100_1_Cr_0_O_0_1_7172.graphml,-5.106,-5.185147
Mo2C_110_1_Ni_1_O_0_9_7878.graphml,-3.9389999999999996,-3.906929
Mo2C_110_5_Ni_1_O_0_1_6537.graphml,-3.705,-3.806169
Mo2C_010_2_Ag_0_O_0_2_13301.graphml,-4.099,-4.009825
Mo2C_011_0_Os_0_O_0_1_12368.graphml,-4.515,-4.31142
Mo2C_010_1_Ni_0_O_0_9_13753.graphml,-3.263,-3.4971938
Mo2C_100_2_Ta_0_O_0_13_25361.graphml,-5.287999999999999,-5.477558
Mo2C_001_4_Ag_0_O_0_9_6320.graphml,-2.5610000000000004,-2.7283611
Mo2C_110_0_W_0_O_0_11_11173.graphml,-4.159,-4.1135454
Mo2C_110_1_V_1_O_0_3_8032.graphml,-4.685,-4.4703183
Mo2C_100_4_Os_1_O_0_5_26451.graphml,-2.276,-2.3993845
Mo2C_110_4_Zn_0_O_0_11_887.graphml,-2.485,-2.7211752
Mo2C_100_5_Au_3_O_0_5_18379.graphml,-5.001,-4.4339514
Mo2C_010_1_Ir_1_O_0_7_23152.graphml,-4.236000000000001,-4.3481894
Mo2C_110_2_Ag_1_O_0_8_9997.graphml,-2.853,-3.1816378
Mo2C_111_3_Mn_0_O_0_3_15481.graphml,-2.238,-2.2825553
Mo2C_100_5_Ni_0_O_0_3_7270.graphml,-3.705,-4.405485
Mo2C_100_0_Zn_3_O_0_2_2720.graphml,-3.261,-3.2974377
Mo2C_101_8_Ir_0_O_0_1_12703.graphml,-2.557,-2.5720916
Mo2C_110_2_O_0_6_1069.graphml,-3.1430000000000002,-3.1899495
Mo2C_100_3_Ru_1_O_0_4_25494.graphml,-3.449,-3.5586576
Mo2C_100_0_Ta_1_O_0_0_20946.graphml,-3.3789999999999996,-3.4038146
Mo2C_001_4_O_0_15_472.graphml,-4.7010000000000005,-4.62708
Mo2C_001_1_Ta_0_O_0_11_19351.graphml,-5.195,-5.1956463
Mo2C_100_2_Cd_3_O_0_10_1660.graphml,-4.667,-4.884267
Mo2C_100_2_Ag_2_O_0_6_4215.graphml,-4.829,-4.81167
Mo2C_010_3_Pd_1_O_0_9_11209.graphml,-3.533,-3.4268208
Mo2C_001_5_Tc_1_O_0_4_13889.graphml,-4.303,-4.1992164
Mo2C_001_2_Pd_0_O_0_2_15618.graphml,-3.6830000000000003,-3.6473546
Mo2C_100_0_Mn_2_O_0_19_16744.graphml,-2.9619999999999997,-3.1060412
Mo2C_100_0_Tc_0_O_0_21_12630.graphml,-2.99,-2.9313905
Mo2C_111_0_O_0_38_1298.graphml,-3.037,-3.0627995
Mo2C_110_5_Ta_1_O_0_8_16704.graphml,-2.577,-2.6069698
Mo2C_011_6_O_0_14_274.graphml,-3.174,-3.1933246
Mo2C_100_5_Pt_1_O_0_21_24767.graphml,-4.564,-3.985559
Mo2C_110_4_O_0_17_184.graphml,-3.1180000000000003,-3.09985
Mo2C_100_5_Ni_1_O_0_4_16867.graphml,-4.075,-4.17148
Mo2C_001_5_Os_0_O_0_1_1792.graphml,-3.5780000000000003,-3.633659
Mo2C_101_0_O_0_11_1270.graphml,-3.556,-3.3438272
Mo2C_001_1_Mn_1_O_0_2_13774.graphml,-4.158,-4.263277
Mo2C_100_5_Ir_3_O_0_17_7970.graphml,-3.858,-3.8975534
Mo2C_100_2_Zn_1_O_0_10_13348.graphml,-4.368,-4.362593
Mo2C_001_5_Ru_0_O_0_3_12369.graphml,-3.91,-3.9664626
Mo2C_010_0_Au_0_O_0_1_6328.graphml,-3.833,-3.9662614
Mo2C_010_2_Mn_0_O_0_4_10053.graphml,-4.246,-4.3668375
Mo2C_001_1_Tc_0_O_0_9_20953.graphml,-2.67,-2.721179
Mo2C_001_5_Re_0_O_0_6_7235.graphml,-4.336,-4.2128034
Mo2C_100_5_Ti_2_O_0_6_16851.graphml,-4.761,-4.9017487
Mo2C_111_7_O_0_19_1685.graphml,-2.1790000000000003,-2.1630654
Mo2C_100_0_Ag_2_O_0_4_10722.graphml,-2.9539999999999997,-3.0496507
Mo2C_100_0_V_2_O_0_0_23022.graphml,-3.238,-3.3372705
Mo2C_101_0_Co_1_O_0_2_13535.graphml,-1.847,-1.8669384
Mo2C_001_1_Co_0_O_0_6_3605.graphml,-2.638,-2.8621771
Mo2C_001_4_Mn_1_O_0_7_15993.graphml,-4.158,-4.2632775
Mo2C_011_9_Pt_0_O_0_2_20707.graphml,-3.091,-3.3201332
Mo2C_010_2_Cr_0_O_0_7_928.graphml,-2.93,-2.9540625
Mo2C_100_3_Ti_3_O_0_10_16327.graphml,-4.056,-3.8884149
Mo2C_111_8_O_0_22_373.graphml,-3.42,-3.5428045
Mo2C_001_4_Ni_0_O_0_7_13287.graphml,-3.7680000000000002,-3.7821121
Mo2C_010_1_Ru_1_O_0_2_11850.graphml,-2.747,-2.8579698
Mo2C_100_3_Au_2_O_0_4_15545.graphml,-3.929,-3.6905103
Mo2C_100_5_Tc_0_O_0_21_16187.graphml,-4.225,-3.958887
Mo2C_010_1_Ir_1_O_0_5_17728.graphml,-1.399,-0.8997784
Mo2C_111_3_Ir_0_O_0_5_6636.graphml,-2.218,-2.1568742
Mo2C_100_3_Ti_0_O_0_18_4825.graphml,-3.2,-3.1906154
Mo2C_101_0_Zn_1_O_0_0_3368.graphml,-4.24,-4.423565
Mo2C_110_3_O_0_18_1568.graphml,-2.0340000000000003,-2.05204
Mo2C_100_3_Nb_2_O_0_10_2475.graphml,-3.89,-3.921691
Mo2C_011_2_Ir_0_O_0_0_25812.graphml,-3.7060000000000004,-4.011856
